YMD,STN_ID,LAT,LON,ALTD,TA_DAVG,TMX_DD,TMX_OCUR_TMA,TMN_DD,TMN_OCUR_TMA,MRNG_TMN,MRNG_TMN_OCUR_TMA,DYTM_TMX,DYTM_TMX_OCUR_TMA,NGHT_TMN,NGHT_TMN_OCUR_TMA
20250531,401,37.48462,127.02601,33.0,21.0,27.5,1514,15.1,0447,15.1,0447,27.5,1514,15.7,0514
20250531,402,37.55556,127.14498,55.3,21.1,26.6,1449,15.4,0507,15.4,0507,26.6,1449,15.8,0512
20250531,403,37.47426,127.12538,54.0,21.7,27.7,1645,16.7,0527,16.7,0527,27.7,1645,17.2,0627
20250531,404,37.57390,126.82953,9.3,21.2,27.2,1329,16.1,0408,16.1,0408,27.2,1329,16.5,0507
20250531,405,37.52823,126.87937,22.8,21.7,26.7,1449,17.8,0530,17.8,0530,26.7,1449,17.3,0318
20250531,406,37.66557,127.03042,56.6,20.6,26.1,1635,14.8,0525,14.8,0525,26.1,1635,15.8,0532
20250531,407,37.62186,127.09192,25.3,20.0,27.4,1447,11.5,0523,11.5,0523,27.4,1447,13.5,0541
20250531,408,37.58463,127.06036,54.0,22.2,27.6,1521,17.5,0509,17.5,0509,27.6,1521,17.2,0516
20250531,409,37.58551,127.08682,39.1,22.2,27.7,1513,17.3,0537,17.3,0537,27.7,1513,17.8,0536
20250531,410,37.49330,126.91746,41.8,21.1,26.3,1331,16.8,0532,16.8,0532,26.3,1331,16.3,0538
20250531,411,37.55165,126.92915,100.7,20.9,26.3,1302,17.0,0542,17.0,0542,26.3,1302,16.8,0307
20250531,412,37.57047,126.94078,103.1,20.4,26.2,1301,15.4,0523,15.4,0523,26.2,1301,15.1,0559
20250531,413,37.53344,127.08601,29.9,22.4,28.6,1603,17.3,0452,17.3,0452,28.6,1603,17.3,0548
20250531,414,37.61134,126.99981,128.6,20.6,26.8,1557,16.2,0507,16.2,0507,26.8,1557,15.9,0534
20250531,415,37.51955,126.97629,31.7,22.2,27.3,1507,18.0,0516,18.0,0516,27.3,1507,17.8,0543
20250531,416,37.64647,126.94273,55.0,19.0,26.1,1437,11.9,0521,11.9,0521,26.1,1437,12.8,0513
20250531,417,37.46551,126.90016,45.0,21.6,26.5,1503,17.7,0428,17.7,0428,26.5,1503,17.0,0424
20250531,418,37.52489,126.93904,10.7,21.7,27.0,1554,17.8,0512,17.8,0512,27.0,1554,17.6,0518
20250531,419,37.55236,126.98736,267.1,20.6,26.2,1547,16.3,0544,16.3,0544,26.2,1547,15.8,0454
20250531,421,37.54721,127.03885,34.7,21.7,27.0,1500,17.0,0531,17.0,0531,27.0,1500,17.2,0500
20250531,423,37.49328,126.82629,56.1,21.0,26.5,1327,16.1,0541,16.1,0541,26.5,1327,16.3,0545
20250531,424,37.63801,127.00981,69.8,20.3,26.5,1608,14.2,0502,14.2,0502,26.5,1608,14.7,0540
20250531,425,37.46347,126.98154,113.0,19.6,26.3,1338,13.6,0425,13.6,0425,26.3,1338,14.0,0513
20250601,108,37.57142,126.96580,85.7,22.6,29.3,1508,17.0,0550,17.0,0550,29.3,1508,19.2,0513
20250601,400,37.49820,127.08162,12.7,23.2,30.5,1445,16.3,0544,16.3,0544,30.5,1445,19.2,0444
20250601,401,37.48462,127.02601,33.0,22.4,29.8,1439,15.7,0514,15.7,0514,29.8,1439,18.0,0314
20250601,402,37.55556,127.14498,55.3,22.4,29.8,1444,15.8,0512,15.8,0512,29.8,1444,18.2,0558
20250601,403,37.47426,127.12538,54.0,23.0,29.7,1512,17.2,0627,17.2,0627,29.7,1512,19.4,0439
20250601,404,37.57390,126.82953,9.3,22.3,29.7,1348,16.5,0507,16.5,0507,29.7,1348,18.4,0322
20250601,405,37.52823,126.87937,22.8,22.6,29.0,1440,17.3,0318,17.3,0318,29.0,1440,19.2,0524
20250601,406,37.66557,127.03042,56.6,22.0,28.6,1511,15.8,0532,15.8,0532,28.6,1511,18.1,0521
20250601,407,37.62186,127.09192,25.3,21.5,31.0,1512,13.5,0541,13.5,0541,31.0,1512,16.7,0114
20250601,408,37.58463,127.06036,54.0,23.0,29.8,1444,17.2,0516,17.2,0516,29.8,1444,20.0,0655
20250601,409,37.58551,127.08682,39.1,23.4,30.1,1401,17.8,0536,17.8,0536,30.1,1401,19.7,0601
20250601,410,37.49330,126.91746,41.8,22.2,28.8,1448,16.3,0538,16.3,0538,28.8,1448,18.6,0553
20250601,411,37.55165,126.92915,100.7,21.8,28.4,1430,16.8,0307,16.8,0307,28.4,1430,18.8,0655
20250601,412,37.57047,126.94078,103.1,21.1,28.6,1402,15.1,0559,15.1,0559,28.6,1402,17.6,0027
20250601,413,37.53344,127.08601,29.9,23.6,30.2,1444,17.3,0548,17.3,0548,30.2,1444,19.9,0520
20250601,414,37.61134,126.99981,128.6,21.9,28.4,1407,15.9,0534,15.9,0534,28.4,1407,18.5,0644
20250601,415,37.51955,126.97629,31.7,23.2,29.7,1504,17.8,0543,17.8,0543,29.7,1504,20.5,0354
20250601,416,37.64647,126.94273,55.0,20.2,28.5,1410,12.8,0513,12.8,0513,28.5,1410,15.1,0457
20250601,417,37.46551,126.90016,45.0,22.6,28.9,1406,17.0,0424,17.0,0424,28.9,1406,19.4,0456
20250601,418,37.52489,126.93904,10.7,22.5,29.0,1536,17.6,0518,17.6,0518,29.0,1536,19.5,0240
20250601,419,37.55236,126.98736,267.1,21.6,29.2,1425,15.8,0454,15.8,0454,29.2,1425,18.4,0508
20250601,421,37.54721,127.03885,34.7,22.6,29.3,1407,17.2,0500,17.2,0500,29.3,1407,19.3,0553
20250601,423,37.49328,126.82629,56.1,22.3,29.6,1430,16.3,0545,16.3,0545,29.6,1430,18.4,0407
20250601,424,37.63801,127.00981,69.8,21.5,29.2,1456,14.7,0540,14.7,0540,29.2,1456,17.3,0459
20250601,425,37.46347,126.98154,113.0,20.7,28.3,1412,14.0,0513,14.0,0513,28.3,1412,16.7,0354
20250602,108,37.57142,126.96580,85.7,21.0,23.1,1529,19.2,0513,19.2,0513,23.1,1529,18.0,0549
20250602,400,37.49820,127.08162,12.7,21.3,23.8,1421,19.2,0444,19.2,0444,23.8,1421,18.4,0456
20250602,401,37.48462,127.02601,33.0,20.8,24.0,1603,18.0,0314,18.0,0314,24.0,1603,18.4,0450
20250602,402,37.55556,127.14498,55.3,20.1,22.2,1555,18.2,0558,18.2,0558,22.2,1555,17.7,0522
20250602,403,37.47426,127.12538,54.0,21.2,23.9,1551,19.4,0439,19.4,0439,23.9,1551,18.6,0619
20250602,404,37.57390,126.82953,9.3,20.5,23.5,1625,18.4,0322,18.4,0322,23.5,1625,18.0,0525
20250602,405,37.52823,126.87937,22.8,21.0,23.8,1614,19.2,0524,19.2,0524,23.8,1614,18.7,0522
20250602,406,37.66557,127.03042,56.6,19.9,21.5,1811,18.1,0521,18.1,0521,21.4,1531,17.5,0544
20250602,407,37.62186,127.09192,25.3,19.8,22.5,1655,16.7,0114,16.7,0349,22.5,1655,15.3,0544
20250602,408,37.58463,127.06036,54.0,21.4,22.9,1615,20.0,0655,20.0,0655,22.9,1615,18.4,0558
20250602,409,37.58551,127.08682,39.1,21.1,22.7,1603,19.7,0601,19.7,0601,22.7,1603,18.8,0536
20250602,410,37.49330,126.91746,41.8,20.4,23.4,1621,18.6,0553,18.6,0553,23.4,1621,17.9,0551
20250602,411,37.55165,126.92915,100.7,20.2,22.3,1625,18.8,0655,18.8,0655,22.3,1625,17.0,0529
20250602,412,37.57047,126.94078,103.1,19.3,21.9,1444,17.6,0027,17.6,0600,21.9,1444,16.1,0531
20250602,413,37.53344,127.08601,29.9,21.5,23.1,1410,19.9,0520,19.9,0520,23.1,1410,18.9,0546
20250602,414,37.61134,126.99981,128.6,20.3,22.5,1641,18.5,0644,18.5,0644,22.5,1641,16.9,0529
20250602,415,37.51955,126.97629,31.7,21.8,23.6,1451,20.5,0354,20.5,0354,23.6,1451,19.0,0608
20250602,416,37.64647,126.94273,55.0,18.7,22.4,1629,15.1,0457,15.1,0457,22.4,1629,14.3,0545
20250602,417,37.46551,126.90016,45.0,21.0,24.1,1402,19.4,0456,19.4,0456,24.1,1402,18.5,0512
20250602,418,37.52489,126.93904,10.7,21.3,23.7,1639,19.5,0240,19.7,0358,23.7,1639,18.6,0525
20250602,419,37.55236,126.98736,267.1,19.6,22.1,1631,18.4,0508,18.4,0508,22.1,1631,16.6,0546
20250602,421,37.54721,127.03885,34.7,21.1,23.2,1424,19.3,0553,19.3,0553,23.2,1424,18.2,0538
20250602,423,37.49328,126.82629,56.1,20.7,24.2,1423,18.4,0407,18.4,0407,24.2,1423,17.7,0541
20250602,424,37.63801,127.00981,69.8,19.6,22.3,1622,17.3,0459,17.3,0459,22.3,1622,15.7,0522
20250602,425,37.46347,126.98154,113.0,19.3,23.0,1355,16.7,0354,16.7,0354,23.0,1355,16.0,0457
20250603,108,37.57142,126.96580,85.7,20.9,25.3,1216,17.0,2358,18.0,0549,25.3,1216,15.2,0512
20250603,400,37.49820,127.08162,12.7,21.6,26.2,1120,17.4,2257,18.4,0456,26.2,1120,14.3,0438
20250603,401,37.48462,127.02601,33.0,21.2,26.4,1121,15.4,2340,18.4,0450,26.4,1121,14.8,0333
20250603,402,37.55556,127.14498,55.3,21.3,25.8,1152,17.7,0522,17.7,0522,25.8,1152,15.4,0445
20250603,403,37.47426,127.12538,54.0,21.6,26.2,1128,17.6,2336,18.6,0619,26.2,1128,16.0,0506
20250603,404,37.57390,126.82953,9.3,21.1,26.0,1054,17.6,2344,18.0,0525,26.0,1054,15.7,0440
20250603,405,37.52823,126.87937,22.8,21.2,25.3,1113,17.4,2358,18.7,0522,25.3,1113,15.9,0414
20250603,406,37.66557,127.03042,56.6,20.5,24.4,1222,16.2,2357,17.5,0544,24.4,1222,14.1,0459
20250603,407,37.62186,127.09192,25.3,21.6,27.4,1150,15.3,0544,15.3,0544,27.4,1150,12.2,0532
20250603,408,37.58463,127.06036,54.0,21.6,25.8,1138,18.1,2357,18.4,0558,25.8,1138,16.0,0516
20250603,409,37.58551,127.08682,39.1,21.6,25.6,1242,18.3,0000,18.8,0536,25.6,1242,16.5,0434
20250603,410,37.49330,126.91746,41.8,20.4,24.5,1112,16.1,2347,17.9,0551,24.5,1112,14.8,0315
20250603,411,37.55165,126.92915,100.7,20.2,24.5,1115,16.7,2358,17.0,0529,24.5,1115,14.7,0324
20250603,412,37.57047,126.94078,103.1,20.0,25.8,1218,15.0,2322,16.1,0531,25.8,1218,13.4,0501
20250603,413,37.53344,127.08601,29.9,22.0,26.6,1159,18.2,2348,18.9,0546,26.6,1159,16.0,0514
20250603,414,37.61134,126.99981,128.6,20.1,24.1,1053,16.0,2301,16.9,0529,24.1,1053,14.4,0530
20250603,415,37.51955,126.97629,31.7,21.5,25.3,1159,18.0,2357,19.0,0608,25.3,1159,16.8,0344
20250603,416,37.64647,126.94273,55.0,19.0,24.9,1337,12.9,0000,14.3,0545,24.9,1337,10.7,0337
20250603,417,37.46551,126.90016,45.0,20.8,25.1,1053,17.2,2356,18.5,0512,25.1,1053,15.9,0512
20250603,418,37.52489,126.93904,10.7,21.4,25.9,1144,18.1,2330,18.6,0525,25.9,1144,16.6,0349
20250603,419,37.55236,126.98736,267.1,19.9,24.8,1435,15.2,2332,16.6,0546,24.8,1435,13.6,0335
20250603,421,37.54721,127.03885,34.7,21.1,25.4,1157,17.0,2356,18.2,0538,25.4,1157,15.3,0511
20250603,423,37.49328,126.82629,56.1,21.1,26.0,1102,16.5,0000,17.7,0541,26.0,1102,14.8,0412
20250603,424,37.63801,127.00981,69.8,20.5,25.4,1136,15.6,2345,15.7,0522,25.4,1136,13.2,0545
20250603,425,37.46347,126.98154,113.0,19.4,25.1,1236,14.0,2357,16.0,0457,25.1,1236,12.7,0358
20250604,108,37.57142,126.96580,85.7,20.5,25.3,1246,15.2,0512,15.2,0512,25.3,1246,15.6,0605
20250604,400,37.49820,127.08162,12.7,21.2,27.0,1312,14.3,0438,14.3,0438,27.0,1312,15.4,0526
20250604,401,37.48462,127.02601,33.0,20.8,27.4,1254,14.8,0333,14.8,0333,27.4,1254,14.4,0450
20250604,402,37.55556,127.14498,55.3,20.9,26.2,1211,15.4,0445,15.4,0445,26.2,1211,14.6,0550
20250604,403,37.47426,127.12538,54.0,21.2,26.1,1315,16.0,0506,16.0,0506,26.1,1315,15.7,0500
20250604,404,37.57390,126.82953,9.3,21.1,26.7,1226,15.7,0440,15.7,0440,26.7,1226,15.1,0506
20250604,405,37.52823,126.87937,22.8,20.7,25.4,1220,15.9,0414,15.9,0414,25.4,1220,16.4,0453
20250604,406,37.66557,127.03042,56.6,19.9,24.7,1257,14.1,0459,14.1,0459,24.7,1257,14.7,0552
20250604,407,37.62186,127.09192,25.3,20.6,27.7,1257,12.2,0532,12.2,0532,27.7,1257,10.9,0510
20250604,408,37.58463,127.06036,54.0,21.3,26.2,1244,16.0,0516,16.0,0516,26.2,1244,16.9,0527
20250604,409,37.58551,127.08682,39.1,21.2,26.1,1204,16.5,0434,16.5,0434,26.1,1204,17.0,0557
20250604,410,37.49330,126.91746,41.8,20.0,24.8,1316,14.8,0315,14.8,0315,24.8,1316,15.2,0359
20250604,411,37.55165,126.92915,100.7,19.8,25.1,1342,14.7,0324,14.7,0324,25.1,1342,15.6,0513
20250604,412,37.57047,126.94078,103.1,19.5,25.7,1130,13.4,0501,13.4,0501,25.7,1130,13.9,0445
20250604,413,37.53344,127.08601,29.9,21.5,26.5,1319,16.0,0514,16.0,0514,26.5,1319,16.3,0536
20250604,414,37.61134,126.99981,128.6,19.7,25.3,1219,14.4,0530,14.4,0530,25.3,1219,14.8,0522
20250604,415,37.51955,126.97629,31.7,21.4,25.8,1259,16.8,0344,16.8,0344,25.8,1259,17.0,0549
20250604,416,37.64647,126.94273,55.0,18.2,25.7,1227,10.7,0337,10.7,0337,25.7,1227,10.5,0518
20250604,417,37.46551,126.90016,45.0,20.7,26.3,1156,15.9,0512,15.9,0512,26.3,1156,16.3,0508
20250604,418,37.52489,126.93904,10.7,21.1,26.4,1227,16.6,0349,16.6,0349,26.4,1227,17.3,0302
20250604,419,37.55236,126.98736,267.1,19.0,24.9,1259,13.6,0335,13.6,0335,24.9,1259,14.9,0516
20250604,421,37.54721,127.03885,34.7,20.6,25.2,1330,15.3,0511,15.3,0511,25.2,1330,16.3,0451
20250604,423,37.49328,126.82629,56.1,20.8,26.2,1229,14.8,0412,14.8,0412,26.2,1229,15.0,0523
20250604,424,37.63801,127.00981,69.8,20.1,25.4,1332,13.2,0545,13.2,0545,25.4,1332,13.5,0503
20250604,425,37.46347,126.98154,113.0,19.3,26.1,1257,12.7,0358,12.7,0358,26.1,1257,12.2,0533
20250605,108,37.57142,126.96580,85.7,21.7,27.1,1432,15.6,0605,15.6,0605,27.1,1432,17.7,0531
20250605,400,37.49820,127.08162,12.7,22.2,27.9,1438,15.4,0526,15.4,0526,27.9,1438,18.0,0349
20250605,401,37.48462,127.02601,33.0,21.8,28.2,1408,14.4,0450,14.4,0450,28.2,1408,16.8,0454
20250605,402,37.55556,127.14498,55.3,21.6,27.7,1433,14.6,0550,14.6,0550,27.7,1433,16.2,0530
20250605,403,37.47426,127.12538,54.0,22.1,27.7,1410,15.7,0500,15.7,0500,27.7,1410,18.3,0601
20250605,404,37.57390,126.82953,9.3,22.3,28.2,1531,15.1,0506,15.1,0506,28.2,1531,18.5,0236
20250605,405,37.52823,126.87937,22.8,21.9,27.1,1353,16.4,0453,16.4,0453,27.1,1353,20.0,0435
20250605,406,37.66557,127.03042,56.6,21.1,26.2,1404,14.7,0552,14.7,0552,26.2,1404,16.3,0500
20250605,407,37.62186,127.09192,25.3,20.6,29.1,1402,10.9,0510,10.9,0510,29.1,1402,13.5,0432
20250605,408,37.58463,127.06036,54.0,22.5,28.1,1352,16.9,0527,16.9,0527,28.1,1352,18.1,0524
20250605,409,37.58551,127.08682,39.1,22.6,27.8,1334,17.0,0557,17.0,0557,27.8,1334,18.9,0535
20250605,410,37.49330,126.91746,41.8,21.1,26.5,1607,15.2,0359,15.2,0359,26.5,1607,18.8,0459
20250605,411,37.55165,126.92915,100.7,21.2,27.1,1328,15.6,0513,15.6,0513,27.1,1328,19.2,0616
20250605,412,37.57047,126.94078,103.1,20.4,27.5,1257,13.9,0445,13.9,0445,27.5,1257,17.5,0035
20250605,413,37.53344,127.08601,29.9,22.8,28.4,1555,16.3,0536,16.3,0536,28.4,1555,18.4,0536
20250605,414,37.61134,126.99981,128.6,21.0,26.2,1411,14.8,0522,14.8,0522,26.2,1411,17.0,0529
20250605,415,37.51955,126.97629,31.7,22.2,27.5,1424,17.0,0549,17.0,0549,27.5,1424,18.9,0413
20250605,416,37.64647,126.94273,55.0,18.7,26.6,1445,10.5,0518,10.5,0518,26.6,1445,13.7,0044
20250605,417,37.46551,126.90016,45.0,21.7,26.9,1544,16.3,0508,16.3,0508,26.9,1544,20.0,0520
20250605,418,37.52489,126.93904,10.7,22.2,27.6,1414,17.3,0302,17.3,0302,27.6,1414,19.8,0430
20250605,419,37.55236,126.98736,267.1,20.7,27.5,1357,14.9,0516,14.9,0516,27.5,1357,17.8,0614
20250605,421,37.54721,127.03885,34.7,21.9,26.9,1331,16.3,0451,16.3,0451,26.9,1331,17.6,0516
20250605,423,37.49328,126.82629,56.1,21.2,27.4,1408,15.0,0523,15.0,0523,27.4,1408,17.5,0446
20250605,424,37.63801,127.00981,69.8,21.1,27.3,1347,13.5,0503,13.5,0503,27.3,1347,15.2,0454
20250605,425,37.46347,126.98154,113.0,19.3,26.7,1358,12.2,0533,12.2,0533,26.7,1358,15.1,0437
20250606,108,37.57142,126.96580,85.7,24.1,30.0,1347,17.7,0531,17.7,0531,30.0,1347,19.8,0507
20250606,400,37.49820,127.08162,12.7,24.3,30.9,1442,18.0,0349,18.0,0349,30.9,1442,18.7,0509
20250606,401,37.48462,127.02601,33.0,23.7,31.3,1334,16.8,0454,16.8,0454,31.3,1334,17.9,0426
20250606,402,37.55556,127.14498,55.3,23.6,30.1,1502,16.2,0530,16.2,0530,30.1,1502,17.7,0541
20250606,403,37.47426,127.12538,54.0,24.3,30.4,1335,18.3,0601,18.3,0601,30.4,1335,19.4,0528
20250606,404,37.57390,126.82953,9.3,24.6,30.1,1417,18.5,0236,18.8,0306,30.1,1417,20.0,0321
20250606,405,37.52823,126.87937,22.8,24.3,29.5,1320,20.0,0435,20.0,0435,29.5,1320,21.0,0453
20250606,406,37.66557,127.03042,56.6,23.0,29.2,1348,16.3,0500,16.3,0500,29.2,1348,18.3,0546
20250606,407,37.62186,127.09192,25.3,23.6,32.0,1328,13.5,0432,13.5,0432,32.0,1328,14.9,0525
20250606,408,37.58463,127.06036,54.0,24.7,31.0,1300,18.1,0524,18.1,0524,31.0,1300,19.7,0515
20250606,409,37.58551,127.08682,39.1,24.9,30.9,1504,18.9,0535,18.9,0535,30.9,1504,20.4,0502
20250606,410,37.49330,126.91746,41.8,23.9,29.4,1304,18.8,0459,18.8,0459,29.4,1304,20.2,0513
20250606,411,37.55165,126.92915,100.7,23.6,29.5,1325,19.2,0616,19.2,0616,29.5,1325,20.2,0542
20250606,412,37.57047,126.94078,103.1,23.6,30.2,1256,17.5,0035,18.5,0506,30.2,1256,18.9,0436
20250606,413,37.53344,127.08601,29.9,25.1,31.8,1458,18.4,0536,18.4,0536,31.8,1458,20.2,0511
20250606,414,37.61134,126.99981,128.6,23.2,29.7,1356,17.0,0529,17.0,0529,29.7,1356,19.2,0550
20250606,415,37.51955,126.97629,31.7,24.6,30.6,1500,18.9,0413,18.9,0413,30.6,1500,20.0,0456
20250606,416,37.64647,126.94273,55.0,22.4,29.2,1339,13.7,0044,14.4,0301,29.2,1339,17.0,0453
20250606,417,37.46551,126.90016,45.0,24.5,29.9,1325,20.0,0520,20.0,0520,29.9,1325,21.4,0455
20250606,418,37.52489,126.93904,10.7,24.9,30.3,1316,19.8,0430,19.8,0430,30.3,1316,20.7,0442
20250606,419,37.55236,126.98736,267.1,23.3,29.7,1243,17.8,0614,17.8,0614,29.7,1243,19.4,0527
20250606,421,37.54721,127.03885,34.7,24.0,29.8,1326,17.6,0516,17.6,0516,29.8,1326,20.0,0504
20250606,423,37.49328,126.82629,56.1,23.7,29.4,1310,17.5,0446,17.5,0446,29.4,1310,19.2,0500
20250606,424,37.63801,127.00981,69.8,22.7,29.8,1350,15.2,0454,15.2,0454,29.8,1350,17.1,0533
20250606,425,37.46347,126.98154,113.0,22.7,29.1,1216,15.1,0437,15.1,0437,29.1,1216,17.5,0529
20250607,108,37.57142,126.96580,85.7,23.7,28.2,1600,19.8,0507,19.8,0507,28.2,1600,21.4,0520
20250607,400,37.49820,127.08162,12.7,24.1,29.4,1506,18.7,0509,18.7,0509,29.4,1506,21.2,0511
20250607,401,37.48462,127.02601,33.0,23.9,29.2,1508,17.9,0426,17.9,0426,29.2,1508,20.2,0504
20250607,402,37.55556,127.14498,55.3,23.1,28.7,1532,17.7,0541,17.7,0541,28.7,1532,20.8,0522
20250607,403,37.47426,127.12538,54.0,24.0,28.7,1321,19.4,0528,19.4,0528,28.7,1321,21.0,0417
20250607,404,37.57390,126.82953,9.3,23.3,28.3,1515,20.0,0321,20.0,0321,28.3,1515,20.7,0404
20250607,405,37.52823,126.87937,22.8,23.5,27.4,1401,21.0,0453,21.0,0453,27.4,1401,20.7,0048
20250607,406,37.66557,127.03042,56.6,23.0,27.1,1558,18.3,0546,18.3,0546,27.1,1558,21.5,0524
20250607,407,37.62186,127.09192,25.3,23.0,29.7,1519,14.9,0525,14.9,0525,29.7,1519,20.2,0547
20250607,408,37.58463,127.06036,54.0,24.0,28.6,1531,19.7,0515,19.7,0515,28.6,1531,20.9,0534
20250607,409,37.58551,127.08682,39.1,23.9,28.5,1529,20.4,0502,20.4,0502,28.5,1529,21.1,0214
20250607,410,37.49330,126.91746,41.8,23.2,27.7,1357,20.2,0513,20.2,0513,27.7,1357,20.3,0131
20250607,411,37.55165,126.92915,100.7,22.8,27.2,1509,20.2,0542,20.2,0542,27.2,1509,19.9,0057
20250607,412,37.57047,126.94078,103.1,22.7,27.3,1520,18.9,0436,18.9,0436,27.3,1520,19.4,0407
20250607,413,37.53344,127.08601,29.9,24.3,29.6,1505,20.2,0511,20.2,0511,29.6,1505,21.4,0136
20250607,414,37.61134,126.99981,128.6,22.7,27.1,1443,19.2,0550,19.2,0550,27.1,1443,20.0,0510
20250607,415,37.51955,126.97629,31.7,23.9,28.5,1402,20.0,0456,20.0,0456,28.5,1402,21.5,0136
20250607,416,37.64647,126.94273,55.0,22.2,26.4,1455,17.0,0453,17.0,0453,26.4,1455,19.6,0504
20250607,417,37.46551,126.90016,45.0,23.6,27.6,1231,21.2,2334,21.4,0455,27.6,1231,20.2,0121
20250607,418,37.52489,126.93904,10.7,24.1,28.1,1404,20.7,0442,20.7,0442,28.1,1404,21.1,0507
20250607,419,37.55236,126.98736,267.1,22.6,28.0,1457,19.4,0527,19.4,0527,28.0,1457,19.1,0327
20250607,421,37.54721,127.03885,34.7,23.6,27.9,1438,20.0,0504,20.0,0504,27.9,1438,20.5,0205
20250607,423,37.49328,126.82629,56.1,23.3,27.9,1342,19.2,0500,19.2,0500,27.9,1342,20.4,0212
20250607,424,37.63801,127.00981,69.8,22.4,27.2,1539,17.1,0533,17.1,0533,27.2,1539,19.7,0509
20250607,425,37.46347,126.98154,113.0,22.5,27.8,1534,17.5,0529,17.5,0529,27.8,1534,18.9,0505
20250608,108,37.57142,126.96580,85.7,25.1,30.4,1355,21.4,0520,21.4,0520,30.4,1355,20.6,0534
20250608,400,37.49820,127.08162,12.7,25.5,31.7,1508,21.2,0511,21.2,0511,31.7,1508,21.7,0601
20250608,401,37.48462,127.02601,33.0,25.2,30.9,1229,20.2,0504,20.2,0504,30.9,1229,21.1,0504
20250608,402,37.55556,127.14498,55.3,24.8,30.7,1524,20.8,0522,20.8,0522,30.7,1524,21.4,0553
20250608,403,37.47426,127.12538,54.0,25.5,31.3,1523,21.0,0417,21.0,0417,31.3,1523,21.9,0402
20250608,404,37.57390,126.82953,9.3,25.0,30.5,1351,20.7,0404,20.7,0404,30.5,1351,20.5,0529
20250608,405,37.52823,126.87937,22.8,24.8,30.2,1527,20.7,0048,20.7,0301,30.2,1527,20.5,0431
20250608,406,37.66557,127.03042,56.6,24.6,29.2,1515,21.5,0524,21.5,0524,29.2,1515,20.7,0632
20250608,407,37.62186,127.09192,25.3,24.6,31.3,1410,19.4,2343,20.2,0547,31.3,1410,19.4,2343
20250608,408,37.58463,127.06036,54.0,25.2,31.2,1247,20.9,0534,20.9,0534,31.2,1247,21.2,0525
20250608,409,37.58551,127.08682,39.1,25.3,30.8,1403,21.1,0214,21.3,0301,30.8,1403,21.3,0517
20250608,410,37.49330,126.91746,41.8,24.7,30.2,1401,20.3,0131,20.4,0322,30.2,1401,19.9,0512
20250608,411,37.55165,126.92915,100.7,23.9,29.5,1353,19.9,0057,19.9,0449,29.5,1353,19.5,0456
20250608,412,37.57047,126.94078,103.1,23.7,29.8,1441,19.4,0407,19.4,0407,29.8,1441,19.0,0554
20250608,413,37.53344,127.08601,29.9,25.9,31.2,1425,21.4,0136,21.5,0453,31.2,1425,21.7,0510
20250608,414,37.61134,126.99981,128.6,24.0,29.4,1406,20.0,0510,20.0,0510,29.4,1406,19.8,0528
20250608,415,37.51955,126.97629,31.7,25.3,29.8,1411,21.5,0136,21.6,0301,29.8,1411,21.4,0445
20250608,416,37.64647,126.94273,55.0,23.3,29.7,1450,18.7,2313,19.6,0504,29.7,1450,18.7,2313
20250608,417,37.46551,126.90016,45.0,24.8,30.0,1238,20.2,0121,20.6,0303,30.0,1238,20.5,0524
20250608,418,37.52489,126.93904,10.7,24.7,29.2,1353,21.1,0507,21.1,0507,29.2,1353,21.3,0459
20250608,419,37.55236,126.98736,267.1,23.7,30.3,1439,19.1,0327,19.1,0327,30.3,1439,18.4,0520
20250608,421,37.54721,127.03885,34.7,24.8,30.9,1355,20.5,0205,20.5,0435,30.9,1355,20.5,0557
20250608,423,37.49328,126.82629,56.1,24.9,29.6,1308,20.4,0212,20.5,0301,29.6,1308,20.6,0517
20250608,424,37.63801,127.00981,69.8,24.1,29.5,1443,19.7,0509,19.7,0509,29.5,1443,19.6,0610
20250608,425,37.46347,126.98154,113.0,23.1,30.1,1426,18.9,0505,18.9,0505,30.1,1426,18.7,0530
20250609,108,37.57142,126.96580,85.7,24.2,30.2,1513,20.6,0534,20.6,0534,30.2,1513,19.8,0443
20250609,400,37.49820,127.08162,12.7,25.0,30.8,1425,21.5,2359,21.7,0601,30.8,1425,20.4,0541
20250609,401,37.48462,127.02601,33.0,24.5,31.4,1519,20.9,2245,21.1,0504,31.4,1519,19.3,0515
20250609,402,37.55556,127.14498,55.3,24.7,30.6,1526,21.4,0553,21.4,0553,30.6,1526,20.2,0515
20250609,403,37.47426,127.12538,54.0,24.9,30.4,1603,21.1,2249,21.9,0402,30.4,1603,20.3,0154
20250609,404,37.57390,126.82953,9.3,23.7,30.6,1548,19.6,2359,20.5,0529,30.6,1548,19.6,2359
20250609,405,37.52823,126.87937,22.8,23.5,29.4,1602,20.5,0431,20.5,0431,29.4,1602,19.9,0352
20250609,406,37.66557,127.03042,56.6,24.1,29.3,1437,20.1,2347,20.7,0632,29.3,1437,19.7,0041
20250609,407,37.62186,127.09192,25.3,25.2,32.3,1431,19.8,0001,21.4,0552,32.3,1431,18.2,0039
20250609,408,37.58463,127.06036,54.0,24.8,30.4,1326,21.2,0525,21.2,0525,30.4,1326,20.5,0448
20250609,409,37.58551,127.08682,39.1,25.0,30.9,1401,21.3,0517,21.3,0517,30.9,1401,20.7,0509
